,price,rent_price,area_m2,room_number,year,floor_number,features
3967,,,27.54,1.0,2022.0,floor_2,"['garaż/miejsce parkingowe', 'winda']"
3968,,,41.01,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
3969,,,39.68,1.0,2022.0,floor_3,"['garaż/miejsce parkingowe', 'winda']"
3970,,,38.55,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'winda']"
3971,,,27.68,1.0,2022.0,floor_1,"['garaż/miejsce parkingowe', 'winda']"
3972,,,43.6,2.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3973,,,41.61,2.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3974,,,36.45,2.0,2022.0,floor_2,"['garaż/miejsce parkingowe', 'winda']"
3975,,,41.61,2.0,2025.0,floor_6,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3976,,,41.61,2.0,2025.0,floor_5,"['garaż/miejsce parkingowe', 'taras', 'winda']"
3977,,,43.6,2.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3978,1000050.0,650.0,68.9,3.0,2007.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
3979,979000.0,520.0,87.0,4.0,2014.0,floor_3,"['telewizja kablowa', 'internet', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'winda', 'dwupoziomowe']"
3980,649900.0,,65.5,3.0,2022.0,ground_floor,"['domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
3981,,,44.92,2.0,2025.0,floor_5,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3982,,,58.66,3.0,2025.0,floor_5,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3983,,,43.85,2.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3984,,,58.66,3.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3985,,,41.65,2.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3986,,,57.65,3.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3987,,,41.61,2.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3988,,,38.16,1.0,2022.0,floor_3,"['garaż/miejsce parkingowe', 'winda']"
3989,,,42.41,2.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3990,,,27.5,1.0,2022.0,floor_3,"['garaż/miejsce parkingowe', 'winda']"
3991,,,57.46,2.0,2022.0,floor_2,"['garaż/miejsce parkingowe', 'winda']"
3992,,,41.61,2.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3993,,,27.51,1.0,2022.0,floor_1,"['garaż/miejsce parkingowe', 'winda']"
3994,,,40.36,2.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3995,,,42.41,2.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3996,,,58.41,3.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
3997,,,42.41,2.0,2025.0,floor_6,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
3998,,,25.11,1.0,2022.0,ground_floor,"['garaż/miejsce parkingowe', 'winda']"
3999,,,44.92,2.0,2025.0,floor_6,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4000,,,40.21,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4001,,,44.5,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4002,,,26.39,1.0,2022.0,floor_2,"['garaż/miejsce parkingowe', 'winda']"
4003,,,44.0,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4004,,,26.54,1.0,2022.0,floor_1,"['garaż/miejsce parkingowe', 'winda']"
4005,,,42.41,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4006,,,40.22,2.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4007,,,39.63,1.0,2022.0,floor_1,"['garaż/miejsce parkingowe', 'winda']"
4008,,,56.6,3.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4009,,,41.65,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4010,,,62.2,4.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4011,,,36.35,2.0,2022.0,floor_3,"['garaż/miejsce parkingowe', 'winda']"
4012,,,57.91,3.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4013,,,42.41,2.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4014,,,44.92,2.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4015,,,57.91,3.0,2025.0,floor_5,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4016,,,46.62,2.0,2022.0,floor_1,"['garaż/miejsce parkingowe', 'winda']"
4017,419000.0,400.0,28.0,2.0,1980.0,floor_4,"['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'piwnica']"
4018,649900.0,,65.5,3.0,2022.0,ground_floor,"['domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
4019,1738000.0,,78.92,3.0,,floor_higher_10,[]
4020,,,74.31,4.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4021,,,57.91,3.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4022,,,40.36,2.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4023,,,41.94,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4024,,,43.1,2.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4025,,,44.92,2.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4026,,,56.74,3.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4027,,,58.67,3.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4028,,,41.94,2.0,2025.0,floor_5,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4029,,,58.66,3.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4030,,,41.61,2.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4031,,,41.94,2.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4032,,,58.66,3.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4033,,,57.91,3.0,2025.0,floor_6,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4034,,,41.61,2.0,2025.0,floor_5,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4035,,,40.22,2.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4036,,,42.41,2.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4037,,,58.66,3.0,2025.0,floor_6,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4038,,,40.36,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4039,,,28.64,1.0,2022.0,floor_2,"['garaż/miejsce parkingowe', 'winda']"
4040,,,57.91,3.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4041,,,40.16,2.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4042,,,41.65,2.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4043,,,41.65,2.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4044,,,56.74,3.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4045,,,40.16,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4046,622000.0,,38.1,1.0,1950.0,ground_floor,"['domofon / wideofon', 'meble', 'piwnica', 'pom. użytkowe']"
4047,,,58.66,3.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4048,,,44.92,2.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4049,,,43.59,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4050,,,41.94,2.0,2025.0,floor_6,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4051,,,41.61,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4052,,,43.57,2.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4053,,,41.44,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'winda']"
4054,863000.0,650.0,102.0,3.0,1914.0,floor_3,"['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'piwnica', 'garaż/miejsce parkingowe']"
4055,599000.0,,59.0,3.0,,floor_1,"['garaż/miejsce parkingowe', 'oddzielna kuchnia']"
4056,559000.0,600.0,46.0,2.0,1970.0,floor_5,"['domofon / wideofon', 'lodówka', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'piwnica', 'winda', 'oddzielna kuchnia']"
4057,1199000.0,500.0,91.1,3.0,,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'piwnica', 'garaż/miejsce parkingowe']"
4058,870000.0,500.0,46.6,2.0,2009.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'system alarmowy', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'winda', 'taras']"
4059,549000.0,,63.5,2.0,1992.0,floor_4,"['meble', 'balkon', 'piwnica', 'oddzielna kuchnia', 'pom. użytkowe']"
4060,,,88.38,4.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4061,,,25.68,2.0,2024.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'winda']"
4062,399000.0,680.0,38.0,2.0,1932.0,floor_2,['domofon / wideofon']
4063,739000.0,600.0,55.22,3.0,2019.0,floor_7,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
4064,699000.0,700.0,68.4,3.0,2011.0,floor_1,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'meble', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
4065,1774864.0,,97.7,3.0,2022.0,ground_floor,"['drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'garaż/miejsce parkingowe', 'winda', 'taras', 'pom. użytkowe']"
4066,549000.0,,38.0,2.0,,floor_10,"['zmywarka', 'lodówka', 'meble', 'piekarnik', 'balkon', 'piwnica']"
4067,499000.0,500.0,47.0,3.0,1970.0,floor_6,"['kuchenka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
4068,595000.0,500.0,37.0,2.0,1997.0,floor_2,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'meble', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
4069,1438106.0,,64.8,2.0,2022.0,floor_1,"['drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
4070,1853960.0,,72.8,3.0,2022.0,floor_2,"['internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
4071,599000.0,1080.0,49.6,2.0,1960.0,floor_2,[]
4072,759000.0,,80.0,3.0,1912.0,ground_floor,[]
4073,1587766.0,,122.27,5.0,,floor_1,[]
4074,,,66.14,3.0,2024.0,floor_4,"['teren zamknięty', 'monitoring / ochrona', 'garaż/miejsce parkingowe', 'oddzielna kuchnia', 'balkon', 'winda']"
4075,,,62.65,3.0,,floor_1,"['internet', 'domofon / wideofon', 'monitoring / ochrona', 'system alarmowy', 'garaż/miejsce parkingowe', 'balkon', 'winda', 'piwnica']"
4076,1555000.0,,137.5,5.0,2022.0,ground_floor,"['teren zamknięty', 'balkon', 'garaż/miejsce parkingowe', 'ogródek', 'taras']"
4077,2072466.0,,89.8,3.0,2022.0,floor_2,"['internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
4078,2584764.0,,125.7,4.0,2022.0,ground_floor,"['internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
4079,375000.0,,38.0,2.0,1976.0,floor_6,"['internet', 'domofon / wideofon', 'balkon', 'winda']"
4080,450000.0,450.0,36.0,1.0,1967.0,ground_floor,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'lodówka', 'meble', 'kuchenka', 'balkon', 'piwnica']"
4081,920000.0,800.0,66.0,3.0,1957.0,floor_1,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'piwnica']"
4082,599000.0,600.0,55.63,3.0,2019.0,ground_floor,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
4083,550000.0,600.0,52.44,3.0,2012.0,ground_floor,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'meble', 'ogródek', 'taras', 'pom. użytkowe']"
4084,780000.0,620.0,60.67,3.0,2018.0,ground_floor,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'lodówka', 'piekarnik', 'kuchenka', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
4085,1400000.0,850.0,101.34,4.0,2018.0,floor_1,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
4086,540000.0,550.0,49.9,2.0,1999.0,floor_2,"['internet', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'pom. użytkowe']"
4087,1790000.0,,79.0,3.0,2022.0,floor_3,"['piwnica', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
4088,595000.0,500.0,30.0,1.0,2020.0,floor_3,['winda']
4089,465500.0,,49.0,2.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4090,,,60.94,3.0,2024.0,floor_4,"['teren zamknięty', 'monitoring / ochrona', 'garaż/miejsce parkingowe', 'balkon', 'winda']"
4091,,,115.79,4.0,,floor_2,"['internet', 'domofon / wideofon', 'monitoring / ochrona', 'system alarmowy', 'garaż/miejsce parkingowe', 'balkon', 'winda', 'piwnica']"
4092,790000.0,660.0,46.2,2.0,2021.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'pom. użytkowe']"
4093,613115.0,,52.18,2.0,2023.0,floor_2,"['system alarmowy', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'taras']"
4094,635250.0,,52.5,2.0,2023.0,floor_4,"['system alarmowy', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'taras']"
4095,1375000.0,650.0,126.0,4.0,1935.0,floor_1,"['teren zamknięty', 'domofon / wideofon', 'zmywarka', 'lodówka', 'piekarnik', 'kuchenka', 'pralka', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'oddzielna kuchnia', 'pom. użytkowe']"
4096,464500.0,,50.0,2.0,2023.0,floor_2,"['monitoring / ochrona', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'winda', 'balkon']"
4097,400000.0,400.0,40.52,2.0,2022.0,floor_1,"['drzwi / okna antywłamaniowe', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
4098,684547.0,,53.69,3.0,2023.0,floor_6,"['system alarmowy', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'taras']"
4099,539000.0,,45.0,2.0,,floor_2,"['balkon', 'piwnica']"
4100,1478000.0,,147.8,6.0,1997.0,floor_3,"['domofon / wideofon', 'meble', 'balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
4101,1480000.0,850.0,85.0,3.0,2020.0,floor_higher_10,"['garaż/miejsce parkingowe', 'winda', 'taras', 'pom. użytkowe']"
4102,995000.0,,74.78,4.0,2015.0,floor_7,"['zmywarka', 'lodówka', 'piekarnik', 'kuchenka', 'balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
4103,585000.0,550.0,52.82,3.0,1967.0,floor_1,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'meble', 'balkon', 'piwnica']"
4104,560000.0,440.0,45.2,2.0,1930.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'meble', 'piwnica', 'winda', 'pom. użytkowe']"
4105,939000.0,,158.19,5.0,2022.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'teren zamknięty', 'pralka', 'garaż/miejsce parkingowe', 'ogródek', 'taras']"
4106,749000.0,800.0,62.4,4.0,1975.0,floor_higher_10,"['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
4107,549000.0,,58.39,2.0,1930.0,floor_1,['piwnica']
4108,485000.0,500.0,65.8,3.0,2000.0,ground_floor,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia']"
4109,890000.0,500.0,74.0,3.0,1900.0,floor_3,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'piwnica', 'garaż/miejsce parkingowe', 'oddzielna kuchnia', 'pom. użytkowe']"
4110,955000.0,550.0,62.0,3.0,2017.0,floor_higher_10,"['meble', 'balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
4111,721000.0,500.0,64.52,3.0,2021.0,floor_1,"['monitoring / ochrona', 'meble', 'balkon', 'piwnica', 'winda', 'pom. użytkowe']"
4112,353683.0,,35.63,2.0,2022.0,floor_1,"['balkon', 'garaż/miejsce parkingowe', 'winda']"
4113,457865.0,,51.32,3.0,2023.0,floor_1,"['balkon', 'garaż/miejsce parkingowe', 'winda']"
4114,,,86.14,3.0,,floor_3,"['internet', 'domofon / wideofon', 'monitoring / ochrona', 'system alarmowy', 'garaż/miejsce parkingowe', 'taras', 'winda', 'piwnica']"
4115,634782.0,,67.53,3.0,2022.0,floor_2,"['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
4116,489000.0,,56.0,3.0,2022.0,floor_2,"['piwnica', 'garaż/miejsce parkingowe', 'winda']"
4117,1819000.0,900.0,168.95,7.0,1930.0,floor_1,['meble']
4118,820000.0,,37.7,2.0,,floor_2,"['internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'meble']"
4119,469000.0,,50.15,2.0,1960.0,floor_2,"['internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'meble', 'piwnica', 'oddzielna kuchnia']"
4120,391160.0,430.0,43.06,2.0,,ground_floor,"['ogródek', 'taras']"
4121,,,28.33,2.0,2024.0,floor_1,"['garaż/miejsce parkingowe', 'dwupoziomowe', 'balkon', 'winda']"
4122,385000.0,540.0,34.6,1.0,,floor_5,"['meble', 'oddzielna kuchnia']"
4123,489000.0,,54.07,3.0,2024.0,floor_2,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'winda']"
4124,349000.0,,34.0,1.0,,floor_2,"['balkon', 'pom. użytkowe']"
4125,1190000.0,1200.0,83.41,4.0,2016.0,floor_3,"['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'dwupoziomowe', 'pom. użytkowe']"
4126,429000.0,400.0,35.0,2.0,2022.0,ground_floor,"['domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
4127,529000.0,750.0,60.2,3.0,1980.0,floor_2,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'oddzielna kuchnia']"
4128,1199000.0,450.0,91.1,3.0,,ground_floor,['oddzielna kuchnia']
4129,1599000.0,570.0,113.0,4.0,1908.0,ground_floor,[]
4130,1190000.0,645.0,89.7,3.0,1890.0,floor_3,[]
4131,520000.0,500.0,46.5,2.0,1973.0,floor_4,"['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'oddzielna kuchnia', 'pom. użytkowe']"
4132,1100000.0,1300.0,111.0,4.0,2006.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'dwupoziomowe', 'pom. użytkowe']"
4133,469000.0,500.0,55.0,2.0,1918.0,floor_1,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'meble', 'piwnica']"
4134,397750.0,,42.09,2.0,2024.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
4135,653313.0,,44.29,2.0,2022.0,ground_floor,"['ogródek', 'winda']"
4136,535000.0,,55.73,2.0,2022.0,ground_floor,"['telewizja kablowa', 'internet', 'system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'garaż/miejsce parkingowe', 'ogródek']"
4137,449000.0,,39.23,2.0,1920.0,ground_floor,['piwnica']
4138,469000.0,500.0,55.0,2.0,,floor_2,"['domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'piwnica']"
4139,679000.0,,61.0,3.0,1921.0,floor_4,['garaż/miejsce parkingowe']
4140,,,41.12,2.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4141,990000.0,590.0,85.5,3.0,1890.0,floor_3,[]
4142,,,55.98,4.0,2023.0,floor_5,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4143,,,46.56,2.0,2024.0,floor_3,"['teren zamknięty', 'monitoring / ochrona', 'garaż/miejsce parkingowe', 'oddzielna kuchnia', 'balkon', 'winda']"
4144,,,41.3,2.0,2020.0,floor_1,"['telewizja kablowa', 'internet', 'system alarmowy', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'klimatyzacja', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
4145,,,53.74,3.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
4146,,,42.32,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
4147,486000.0,,53.66,3.0,2024.0,ground_floor,"['ogródek', 'winda', 'taras']"
4148,401000.0,,39.06,2.0,2023.0,floor_1,"['balkon', 'winda']"
4149,807071.0,,80.58,4.0,2024.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'balkon', 'winda']"
4150,623542.0,,54.25,3.0,2024.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'balkon', 'winda']"
4151,470054.0,,42.41,2.0,2024.0,floor_2,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'balkon', 'winda']"
4152,442902.0,,40.75,2.0,2024.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'balkon', 'winda']"
4153,580000.0,,86.29,5.0,2023.0,floor_2,"['teren zamknięty', 'garaż/miejsce parkingowe', 'dwupoziomowe', 'balkon', 'winda']"
4154,1200000.0,,54.75,3.0,,floor_4,"['internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'winda']"
4155,549000.0,,64.67,3.0,1780.0,floor_1,[]
4156,591337.0,,60.65,4.0,2022.0,floor_2,[]
4157,395000.0,550.0,38.0,2.0,1970.0,floor_9,"['domofon / wideofon', 'balkon', 'piwnica', 'winda']"
4158,423916.0,420.0,41.52,2.0,,floor_3,[]
4159,1130000.0,650.0,94.5,5.0,2009.0,floor_3,['meble']
4160,630000.0,,61.0,3.0,1976.0,floor_1,['winda']
4161,459000.0,350.0,41.67,2.0,2006.0,ground_floor,"['balkon', 'pom. użytkowe']"
4162,781000.0,,95.48,4.0,2023.0,floor_1,"['balkon', 'garaż/miejsce parkingowe', 'ogródek']"
4163,579000.0,520.0,56.1,3.0,2011.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'meble', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek']"
4164,740000.0,770.0,67.38,3.0,2015.0,floor_2,"['meble', 'balkon', 'piwnica']"
4165,549000.0,,56.0,3.0,1976.0,floor_10,"['balkon', 'piwnica', 'winda']"
4166,599000.0,,63.4,3.0,,floor_1,[]
